File type	File format type	Output type	File assembly	Assay	Biosample term id	Biosample term name	Biosample type	Biosample organism	Biosample treatments	Biosample genetic modifications methods	Biosample genetic modifications categories	Biosample genetic modifications gene targets	Experiment target	Library made from	Experiment date released	Project	File download URL
bed	narrowPeak	peaks	GRCh38	DNase-seq	UBERON:0001264	pancreas	tissue	Homo sapiens	NA	NA	NA	NA	NA	DNA	2020-09-28	ENCODE	https://www.encodeproject.org/files/ENCFF539QAF/@@download/ENCFF539QAF.bed.gz
bed	narrowPeak	peaks	GRCh38	DNase-seq	UBERON:0008450	psoas muscle	tissue	Homo sapiens	NA	NA	NA	NA	NA	DNA	2012-08-28	ENCODE	https://www.encodeproject.org/files/ENCFF336IOL/@@download/ENCFF336IOL.bed.gz
bed	narrowPeak	peaks	hg19	FAIRE-seq	EFO:0002787	GM18507	cell line	Homo sapiens	NA	NA	NA	NA	NA	DNA	2011-03-21	ENCODE	https://www.encodeproject.org/files/ENCFF001UYH/@@download/ENCFF001UYH.bed.gz
bed	narrowPeak	peaks	GRCh38	DNase-seq	UBERON:0002626	head of caudate nucleus	tissue	Homo sapiens	NA	NA	NA	NA	NA	DNA	2021-01-11	ENCODE	https://www.encodeproject.org/files/ENCFF608UXV/@@download/ENCFF608UXV.bed.gz
bed	narrowPeak	peaks	GRCh38	DNase-seq	UBERON:0002626	head of caudate nucleus	tissue	Homo sapiens	NA	NA	NA	NA	NA	DNA	2021-01-11	ENCODE	https://www.encodeproject.org/files/ENCFF558YOL/@@download/ENCFF558YOL.bed.gz
bed	narrowPeak	pseudoreplicated peaks	mm10	Histone ChIP-seq	UBERON:0000948	heart	tissue	Mus musculus	NA	NA	NA	NA	H3K4me1-mouse	DNA	2012-03-28	ENCODE	https://www.encodeproject.org/files/ENCFF817VKF/@@download/ENCFF817VKF.bed.gz
bed	narrowPeak	IDR thresholded peaks	GRCh38	TF ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens	NA	CRISPR	insertion	NA	FOXC1-human	DNA	2022-01-13	ENCODE	https://www.encodeproject.org/files/ENCFF942JZO/@@download/ENCFF942JZO.bed.gz
bed	narrowPeak	peaks	GRCh38	DNase-seq	UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens	NA	NA	NA	NA	NA	DNA	2021-01-12	ENCODE	https://www.encodeproject.org/files/ENCFF631LZV/@@download/ENCFF631LZV.bed.gz
bed	narrowPeak	IDR thresholded peaks	GRCh38	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens	NA	NA	NA	NA	WHSC1-human	DNA	2012-08-06	ENCODE	https://www.encodeproject.org/files/ENCFF862UUR/@@download/ENCFF862UUR.bed.gz
bed	narrowPeak	IDR thresholded peaks	GRCh38	TF ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens	NA	CRISPR	insertion	NA	ZNF605-human	DNA	2022-01-13	ENCODE	https://www.encodeproject.org/files/ENCFF856AHX/@@download/ENCFF856AHX.bed.gz
bed	narrowPeak	conservative IDR thresholded peaks	GRCh38	TF ChIP-seq	EFO:0003042	H1	cell line	Homo sapiens	NA	NA	NA	NA	RAD21-human	DNA	2011-07-18	ENCODE	https://www.encodeproject.org/files/ENCFF532ZYE/@@download/ENCFF532ZYE.bed.gz
bed	narrowPeak	pseudoreplicated peaks	GRCh38	Histone ChIP-seq	UBERON:0001150	body of pancreas	tissue	Homo sapiens	NA	NA	NA	NA	H3K9me3-human	DNA	2016-10-24	ENCODE	https://www.encodeproject.org/files/ENCFF578VLK/@@download/ENCFF578VLK.bed.gz
bed	narrowPeak	IDR thresholded peaks	mm10	TF ChIP-seq	EFO:0003971	MEL	cell line	Mus musculus	NA	NA	NA	NA	ZC3H11A-mouse	DNA	2012-08-16	ENCODE	https://www.encodeproject.org/files/ENCFF032WKW/@@download/ENCFF032WKW.bed.gz
bed	narrowPeak	IDR thresholded peaks	dm6	TF ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster	NA	site-specific recombination	insertion	NA	HLH3B-dmelanogaster	DNA	2022-11-01	modERN	https://www.encodeproject.org/files/ENCFF478PEL/@@download/ENCFF478PEL.bed.gz
bed	narrowPeak	pseudoreplicated peaks	GRCh38	Histone ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens	NA	NA	NA	NA	H3K79me2-human	DNA	2011-02-10	ENCODE	https://www.encodeproject.org/files/ENCFF209OQD/@@download/ENCFF209OQD.bed.gz
bed	narrowPeak	peaks	mm10	DNase-seq	EFO:0005915	WW6	cell line	Mus musculus	NA	NA	NA	NA	NA	DNA	2013-04-17	ENCODE	https://www.encodeproject.org/files/ENCFF765QCB/@@download/ENCFF765QCB.bed.gz
bed	narrowPeak	IDR thresholded peaks	GRCh38	TF ChIP-seq	UBERON:0001150	body of pancreas	tissue	Homo sapiens	NA	NA	NA	NA	POLR2A-human	DNA	2016-11-07	ENCODE	https://www.encodeproject.org/files/ENCFF900JDD/@@download/ENCFF900JDD.bed.gz
bed	narrowPeak	IDR thresholded peaks	GRCh38	TF ChIP-seq	UBERON:0001159	sigmoid colon	tissue	Homo sapiens	NA	NA	NA	NA	EP300-human	DNA	2017-06-15	ENCODE	https://www.encodeproject.org/files/ENCFF758MFR/@@download/ENCFF758MFR.bed.gz
bed	narrowPeak	peaks	hg19	FAIRE-seq	EFO:0001187	HepG2	cell line	Homo sapiens	NA	NA	NA	NA	NA	DNA	2011-03-21	ENCODE	https://www.encodeproject.org/files/ENCFF001UYN/@@download/ENCFF001UYN.bed.gz
bed	narrowPeak	IDR thresholded peaks	GRCh38	TF ChIP-seq	UBERON:0001159	sigmoid colon	tissue	Homo sapiens	NA	NA	NA	NA	POLR2A-human	DNA	2016-12-08	ENCODE	https://www.encodeproject.org/files/ENCFF469KDX/@@download/ENCFF469KDX.bed.gz
bed	narrowPeak	pseudoreplicated peaks	GRCh38	Histone ChIP-seq	EFO:0003042	H1	cell line	Homo sapiens	NA	NA	NA	NA	H3K4me2-human	DNA	2011-02-10	ENCODE	https://www.encodeproject.org/files/ENCFF752DDE/@@download/ENCFF752DDE.bed.gz
bed	narrowPeak	IDR thresholded peaks	GRCh38	TF ChIP-seq	CL:0000127	astrocyte	primary cell	Homo sapiens	NA	NA	NA	NA	EZH2-human	DNA	2012-03-06	ENCODE	https://www.encodeproject.org/files/ENCFF262LQF/@@download/ENCFF262LQF.bed.gz
bed	narrowPeak	pseudoreplicated peaks	GRCh38	Histone ChIP-seq	EFO:0002167	DOHH2	cell line	Homo sapiens	NA	NA	NA	NA	H3K36me3-human	DNA	2014-07-11	ENCODE	https://www.encodeproject.org/files/ENCFF450LSH/@@download/ENCFF450LSH.bed.gz
bed	narrowPeak	pseudoreplicated peaks	GRCh38	Histone ChIP-seq	CL:0002328	bronchial epithelial cell	primary cell	Homo sapiens	NA	NA	NA	NA	H3K4me3-human	DNA	2011-02-11	ENCODE	https://www.encodeproject.org/files/ENCFF998CFH/@@download/ENCFF998CFH.bed.gz
bed	narrowPeak	pseudoreplicated peaks	mm10	Histone ChIP-seq	UBERON:0005343	cortical plate	tissue	Mus musculus	NA	NA	NA	NA	H3K27ac-mouse	DNA	2012-03-28	ENCODE	https://www.encodeproject.org/files/ENCFF958PXM/@@download/ENCFF958PXM.bed.gz
bed	narrowPeak	pseudoreplicated peaks	GRCh38	Histone ChIP-seq	CL:0002328	bronchial epithelial cell	primary cell	Homo sapiens	NA	NA	NA	NA	H3K27me3-human	DNA	2011-02-11	ENCODE	https://www.encodeproject.org/files/ENCFF495KNO/@@download/ENCFF495KNO.bed.gz
bed	narrowPeak	IDR thresholded peaks	dm6	TF ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster	NA	site-specific recombination	insertion	NA	vvl-dmelanogaster	DNA	2022-11-01	modERN	https://www.encodeproject.org/files/ENCFF249YBA/@@download/ENCFF249YBA.bed.gz
bed	bed9	merged transcription segment quantifications	GRCh38	Bru-seq	EFO:0009747	WTC11	cell line	Homo sapiens	NA	NA	NA	NA	NA	RNA	2021-10-04	ENCODE	https://www.encodeproject.org/files/ENCFF900USK/@@download/ENCFF900USK.bed.gz
bed	narrowPeak	peaks	GRCh38	DNase-seq	UBERON:0000996	vagina	tissue	Homo sapiens	NA	NA	NA	NA	NA	DNA	2017-11-01	ENCODE	https://www.encodeproject.org/files/ENCFF872AJU/@@download/ENCFF872AJU.bed.gz
bed	narrowPeak	conservative IDR thresholded peaks	GRCh38	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens	NA	NA	NA	NA	SMC3-human	DNA	2011-10-29	ENCODE	https://www.encodeproject.org/files/ENCFF289LLT/@@download/ENCFF289LLT.bed.gz
bed	narrowPeak	IDR thresholded peaks	GRCh38	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens	NA	NA	NA	NA	TAL1-human	DNA	2011-10-29	ENCODE	https://www.encodeproject.org/files/ENCFF852ZRK/@@download/ENCFF852ZRK.bed.gz
bed	narrowPeak	IDR thresholded peaks	GRCh38	TF ChIP-seq	UBERON:0000996	vagina	tissue	Homo sapiens	NA	NA	NA	NA	POLR2AphosphoS5-human	DNA	2017-10-31	ENCODE	https://www.encodeproject.org/files/ENCFF388UZV/@@download/ENCFF388UZV.bed.gz
bed	narrowPeak	IDR thresholded peaks	GRCh38	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens	NA	NA	NA	NA	CHD4-human	DNA	2012-08-06	ENCODE	https://www.encodeproject.org/files/ENCFF985QBS/@@download/ENCFF985QBS.bed.gz
bed	narrowPeak	pseudoreplicated peaks	GRCh38	Histone ChIP-seq	CL:0002553	fibroblast of lung	primary cell	Homo sapiens	NA	NA	NA	NA	H3K27me3-human	DNA	2011-02-10	ENCODE	https://www.encodeproject.org/files/ENCFF718BNY/@@download/ENCFF718BNY.bed.gz
bed	narrowPeak	IDR thresholded peaks	GRCh38	TF ChIP-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens	NA	NA	NA	NA	SMARCC1-human	DNA	2011-10-29	ENCODE	https://www.encodeproject.org/files/ENCFF492BST/@@download/ENCFF492BST.bed.gz
bed	narrowPeak	pseudoreplicated peaks	mm10	Histone ChIP-seq	UBERON:0002037	cerebellum	tissue	Mus musculus	NA	NA	NA	NA	H3K27me3-mouse	DNA	2012-09-05	ENCODE	https://www.encodeproject.org/files/ENCFF790KJH/@@download/ENCFF790KJH.bed.gz
bed	narrowPeak	IDR thresholded peaks	GRCh38	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens	NA	NA	NA	NA	KAT2B-human	DNA	2012-08-06	ENCODE	https://www.encodeproject.org/files/ENCFF349VSP/@@download/ENCFF349VSP.bed.gz
bed	narrowPeak	peaks	GRCh38	DNase-seq	EFO:0002067	K562	cell line	Homo sapiens	sodium butyrate	NA	NA	NA	NA	DNA	2012-03-28	ENCODE	https://www.encodeproject.org/files/ENCFF369DIS/@@download/ENCFF369DIS.bed.gz
bed	narrowPeak	IDR thresholded peaks	dm6	TF ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster	NA	site-specific recombination	insertion	NA	Mrtf-dmelanogaster	DNA	2022-11-01	modERN	https://www.encodeproject.org/files/ENCFF166ZSB/@@download/ENCFF166ZSB.bed.gz
bed	narrowPeak	peaks	GRCh38	DNase-seq	EFO:0002785	GM12891	cell line	Homo sapiens	NA	NA	NA	NA	NA	DNA	2011-04-19	ENCODE	https://www.encodeproject.org/files/ENCFF087IIE/@@download/ENCFF087IIE.bed.gz
bed	narrowPeak	pseudoreplicated peaks	GRCh38	ATAC-seq	CL:0000913	effector memory CD8-positive, alpha-beta T cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	DNA	2022-06-08	ENCODE	https://www.encodeproject.org/files/ENCFF929NTI/@@download/ENCFF929NTI.bed.gz
bed	narrowPeak	IDR thresholded peaks	GRCh38	TF ChIP-seq	CL:0002327	mammary epithelial cell	primary cell	Homo sapiens	NA	NA	NA	NA	EZH2-human	DNA	2012-03-06	ENCODE	https://www.encodeproject.org/files/ENCFF713BOK/@@download/ENCFF713BOK.bed.gz
bed	narrowPeak	IDR thresholded peaks	GRCh38	TF ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens	NA	CRISPR	insertion	NA	IRF9-human	DNA	2022-01-13	ENCODE	https://www.encodeproject.org/files/ENCFF141IMM/@@download/ENCFF141IMM.bed.gz
bed	narrowPeak	peaks	GRCh38	DNase-seq	EFO:0005704	HuH-7.5	cell line	Homo sapiens	NA	NA	NA	NA	NA	DNA	2011-04-19	ENCODE	https://www.encodeproject.org/files/ENCFF628BKW/@@download/ENCFF628BKW.bed.gz
bed	narrowPeak	peaks	hg19	FAIRE-seq	EFO:0002791	HeLa-S3	cell line	Homo sapiens	interferon alpha	NA	NA	NA	NA	DNA	2011-03-21	ENCODE	https://www.encodeproject.org/files/ENCFF001UYK/@@download/ENCFF001UYK.bed.gz
bed	narrowPeak	peaks	GRCh38	Histone ChIP-seq	EFO:0030018	BLaER1	cell line	Homo sapiens	CSF1, 17β-estradiol, Interleukin-3	NA	NA	NA	H3K9me3-human	DNA	2022-05-10	community	https://www.encodeproject.org/files/ENCFF386EDX/@@download/ENCFF386EDX.bed.gz
bed	narrowPeak	replicated peaks	GRCh38	Histone ChIP-seq	EFO:0030018	BLaER1	cell line	Homo sapiens	CSF1, 17β-estradiol, Interleukin-3	NA	NA	NA	H3K9me3-human	DNA	2022-05-10	community	https://www.encodeproject.org/files/ENCFF973KEB/@@download/ENCFF973KEB.bed.gz
bed	narrowPeak	IDR thresholded peaks	GRCh38	TF ChIP-seq	EFO:0005236	NT2/D1	cell line	Homo sapiens	NA	NA	NA	NA	ZNF274-human	DNA	2011-10-29	ENCODE	https://www.encodeproject.org/files/ENCFF987XFQ/@@download/ENCFF987XFQ.bed.gz
bed	narrowPeak	peaks	GRCh38	DNase-seq	CL:0002328	bronchial epithelial cell	primary cell	Homo sapiens	retinoic acid	NA	NA	NA	NA	DNA	2012-03-06	ENCODE	https://www.encodeproject.org/files/ENCFF561BEP/@@download/ENCFF561BEP.bed.gz
bed	narrowPeak	peaks	GRCh38	Histone ChIP-seq	EFO:0030018	BLaER1	cell line	Homo sapiens	CSF1, 17β-estradiol, Interleukin-3	NA	NA	NA	H3K27me3-human	DNA	2022-05-10	community	https://www.encodeproject.org/files/ENCFF745BYT/@@download/ENCFF745BYT.bed.gz
bed	narrowPeak	pseudoreplicated peaks	GRCh38	Histone ChIP-seq	EFO:0030018	BLaER1	cell line	Homo sapiens	CSF1, 17β-estradiol, Interleukin-3	NA	NA	NA	H3K27me3-human	DNA	2022-05-10	community	https://www.encodeproject.org/files/ENCFF043JKI/@@download/ENCFF043JKI.bed.gz
bed	narrowPeak	peaks	mm10	DNase-seq	EFO:0005914	ZHBTc4	cell line	Mus musculus	doxycycline hyclate	NA	NA	NA	NA	DNA	2012-11-29	ENCODE	https://www.encodeproject.org/files/ENCFF623AXO/@@download/ENCFF623AXO.bed.gz
bed	narrowPeak	IDR thresholded peaks	dm6	TF ChIP-seq	UBERON:0000468	whole organism	whole organisms	Drosophila melanogaster	NA	site-specific recombination	insertion	NA	dimm-dmelanogaster	DNA	2022-11-01	modERN	https://www.encodeproject.org/files/ENCFF280ORF/@@download/ENCFF280ORF.bed.gz
bed	narrowPeak	pseudoreplicated peaks	GRCh38	Histone ChIP-seq	EFO:0007074	DND-41	cell line	Homo sapiens	NA	NA	NA	NA	H4K20me1-human	DNA	2012-03-06	ENCODE	https://www.encodeproject.org/files/ENCFF876LKC/@@download/ENCFF876LKC.bed.gz
bed	narrowPeak	IDR thresholded peaks	GRCh38	TF ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens	NA	NA	NA	NA	SMC3-human	DNA	2011-10-29	ENCODE	https://www.encodeproject.org/files/ENCFF028OBL/@@download/ENCFF028OBL.bed.gz
bed	narrowPeak	pseudoreplicated peaks	GRCh38	Histone ChIP-seq	CL:0000515	skeletal muscle myoblast	primary cell	Homo sapiens	NA	NA	NA	NA	H3K79me2-human	DNA	2011-02-10	ENCODE	https://www.encodeproject.org/files/ENCFF968SFX/@@download/ENCFF968SFX.bed.gz
bed	narrowPeak	peaks	mm10	DNase-seq	UBERON:0002107	liver	tissue	Mus musculus	NA	NA	NA	NA	NA	DNA	2012-11-15	ENCODE	https://www.encodeproject.org/files/ENCFF851ETD/@@download/ENCFF851ETD.bed.gz
bed	narrowPeak	pseudoreplicated peaks	GRCh38	Histone ChIP-seq	CL:0000182	hepatocyte	in vitro differentiated cells	Homo sapiens	NA	NA	NA	NA	H3K27me3-human	DNA	2016-05-20	ENCODE	https://www.encodeproject.org/files/ENCFF732JQO/@@download/ENCFF732JQO.bed.gz
bed	narrowPeak	peaks	GRCh38	DNase-seq	CL:0002553	fibroblast of lung	primary cell	Homo sapiens	NA	NA	NA	NA	NA	DNA	2010-12-16	ENCODE	https://www.encodeproject.org/files/ENCFF507GIC/@@download/ENCFF507GIC.bed.gz
bed	narrowPeak	pseudoreplicated peaks	GRCh38	Histone ChIP-seq	UBERON:0002369	adrenal gland	tissue	Homo sapiens	NA	NA	NA	NA	H3K4me1-human	DNA	2016-10-24	ENCODE	https://www.encodeproject.org/files/ENCFF397YWA/@@download/ENCFF397YWA.bed.gz
bed	bed9+	methylation state at CpG	GRCh38	WGBS	CL:0002327	mammary epithelial cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	DNA	2016-06-14	ENCODE	https://www.encodeproject.org/files/ENCFF478RLX/@@download/ENCFF478RLX.bed.gz
bed	narrowPeak	peaks	mm10	DNase-seq	UBERON:0000926	mesoderm	tissue	Mus musculus	NA	NA	NA	NA	NA	DNA	2012-03-29	ENCODE	https://www.encodeproject.org/files/ENCFF222MOP/@@download/ENCFF222MOP.bed.gz
bed	narrowPeak	pseudoreplicated peaks	GRCh38	Histone ChIP-seq	UBERON:0002369	adrenal gland	tissue	Homo sapiens	NA	NA	NA	NA	H3K4me3-human	DNA	2016-06-30	ENCODE	https://www.encodeproject.org/files/ENCFF631EHO/@@download/ENCFF631EHO.bed.gz
bed	narrowPeak	IDR thresholded peaks	mm10	TF ChIP-seq	EFO:0003971	MEL	cell line	Mus musculus	NA	NA	NA	NA	ZNF384-mouse	DNA	2012-08-16	ENCODE	https://www.encodeproject.org/files/ENCFF068YVD/@@download/ENCFF068YVD.bed.gz
bed	narrowPeak	pseudoreplicated peaks	GRCh38	Histone ChIP-seq	UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens	NA	NA	NA	NA	H3K27ac-human	DNA	2021-05-06	ENCODE	https://www.encodeproject.org/files/ENCFF712CHB/@@download/ENCFF712CHB.bed.gz
bed	narrowPeak	IDR thresholded peaks	mm10	TF ChIP-seq	EFO:0007075	ES-E14	cell line	Mus musculus	NA	NA	NA	NA	ZC3H11A-mouse	DNA	2012-08-16	ENCODE	https://www.encodeproject.org/files/ENCFF404QDD/@@download/ENCFF404QDD.bed.gz
bed	narrowPeak	peaks	hg19	FAIRE-seq	CL:0000127	astrocyte	primary cell	Homo sapiens	NA	NA	NA	NA	NA	DNA	2011-03-21	ENCODE	https://www.encodeproject.org/files/ENCFF001UZB/@@download/ENCFF001UZB.bed.gz
bed	narrowPeak	pseudoreplicated peaks	mm10	Histone ChIP-seq	EFO:0005483	ES-Bruce4	cell line	Mus musculus	NA	NA	NA	NA	H3K9ac-mouse	DNA	2012-09-05	ENCODE	https://www.encodeproject.org/files/ENCFF514APY/@@download/ENCFF514APY.bed.gz
bed	narrowPeak	IDR thresholded peaks	GRCh38	TF ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	NA	NA	NA	FOSL2-human	DNA	2016-10-27	GGR	https://www.encodeproject.org/files/ENCFF271XUH/@@download/ENCFF271XUH.bed.gz
bed	narrowPeak	pseudoreplicated peaks	mm10	Histone ChIP-seq	EFO:0003971	MEL	cell line	Mus musculus	NA	NA	NA	NA	H3K4me1-mouse	DNA	2012-03-28	ENCODE	https://www.encodeproject.org/files/ENCFF267GXF/@@download/ENCFF267GXF.bed.gz
bed	narrowPeak	peaks	hg19	FAIRE-seq	EFO:0003042	H1	cell line	Homo sapiens	NA	NA	NA	NA	NA	DNA	2011-03-21	ENCODE	https://www.encodeproject.org/files/ENCFF001UYJ/@@download/ENCFF001UYJ.bed.gz
bed	narrowPeak	IDR thresholded peaks	GRCh38	TF ChIP-seq	EFO:0001086	A549	cell line	Homo sapiens	dexamethasone	NA	NA	NA	FOSL2-human	DNA	2016-10-27	GGR	https://www.encodeproject.org/files/ENCFF661PJT/@@download/ENCFF661PJT.bed.gz
bed	narrowPeak	peaks	GRCh38	DNase-seq	CLO:0033902	AG08396	cell line	Homo sapiens	NA	NA	NA	NA	NA	DNA	2012-03-28	ENCODE	https://www.encodeproject.org/files/ENCFF378HOL/@@download/ENCFF378HOL.bed.gz
bed	narrowPeak	IDR thresholded peaks	GRCh38	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens	NA	NA	NA	NA	RCOR1-human	DNA	2012-05-14	ENCODE	https://www.encodeproject.org/files/ENCFF224YBQ/@@download/ENCFF224YBQ.bed.gz
bed	narrowPeak	pseudoreplicated peaks	GRCh38	Histone ChIP-seq	CL:1001608	foreskin fibroblast	primary cell	Homo sapiens	NA	NA	NA	NA	H3K4me3-human	DNA	2011-02-11	ENCODE	https://www.encodeproject.org/files/ENCFF080BYN/@@download/ENCFF080BYN.bed.gz
bed	narrowPeak	pseudoreplicated peaks	GRCh38	Histone ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens	NA	NA	NA	NA	H3K4me3-human	DNA	2011-02-11	ENCODE	https://www.encodeproject.org/files/ENCFF320OGZ/@@download/ENCFF320OGZ.bed.gz
bed	narrowPeak	peaks	GRCh38	DNase-seq	EFO:0005712	RPMI7951	cell line	Homo sapiens	NA	NA	NA	NA	NA	DNA	2012-06-12	ENCODE	https://www.encodeproject.org/files/ENCFF270QRU/@@download/ENCFF270QRU.bed.gz
bed	narrowPeak	IDR thresholded peaks	GRCh38	TF ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens	NA	NA	NA	NA	CHD2-human	DNA	2011-10-29	ENCODE	https://www.encodeproject.org/files/ENCFF351VXQ/@@download/ENCFF351VXQ.bed.gz
bed	narrowPeak	pseudoreplicated peaks	GRCh38	Histone ChIP-seq	UBERON:0009834	dorsolateral prefrontal cortex	tissue	Homo sapiens	NA	NA	NA	NA	H3K4me3-human	DNA	2021-09-21	ENCODE	https://www.encodeproject.org/files/ENCFF397GYA/@@download/ENCFF397GYA.bed.gz
bed	narrowPeak	IDR thresholded peaks	GRCh38	TF ChIP-seq	EFO:0002784	GM12878	cell line	Homo sapiens	NA	NA	NA	NA	RXRA-human	DNA	2011-07-18	ENCODE	https://www.encodeproject.org/files/ENCFF063KLF/@@download/ENCFF063KLF.bed.gz
bed	narrowPeak	peaks	GRCh38	DNase-seq	UBERON:0002626	head of caudate nucleus	tissue	Homo sapiens	NA	NA	NA	NA	NA	DNA	2021-01-12	ENCODE	https://www.encodeproject.org/files/ENCFF825JOD/@@download/ENCFF825JOD.bed.gz
bed	narrowPeak	IDR thresholded peaks	GRCh38	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens	NA	NA	NA	NA	RCOR1-human	DNA	2012-05-14	ENCODE	https://www.encodeproject.org/files/ENCFF627PLM/@@download/ENCFF627PLM.bed.gz
bed	narrowPeak	IDR thresholded peaks	GRCh38	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens	NA	CRISPR	insertion	NA	ZNF740-human	DNA	2022-08-15	ENCODE	https://www.encodeproject.org/files/ENCFF959SMC/@@download/ENCFF959SMC.bed.gz
bed	narrowPeak	conservative IDR thresholded peaks	mm10	TF ChIP-seq	EFO:0005233	CH12.LX	cell line	Mus musculus	NA	NA	NA	NA	RCOR1-mouse	DNA	2012-06-15	ENCODE	https://www.encodeproject.org/files/ENCFF196ZDU/@@download/ENCFF196ZDU.bed.gz
bed	narrowPeak	conservative IDR thresholded peaks	GRCh38	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens	NA	CRISPR	insertion	NA	ZNF121-human	DNA	2022-08-15	ENCODE	https://www.encodeproject.org/files/ENCFF650DWZ/@@download/ENCFF650DWZ.bed.gz
bed	narrowPeak	pseudoreplicated peaks	GRCh38	Histone ChIP-seq	CL:0002372	myotube	in vitro differentiated cells	Homo sapiens	NA	NA	NA	NA	H3K4me2-human	DNA	2011-02-10	ENCODE	https://www.encodeproject.org/files/ENCFF868PJM/@@download/ENCFF868PJM.bed.gz
bed	narrowPeak	pseudoreplicated peaks	GRCh38	Histone ChIP-seq	UBERON:0008952	upper lobe of left lung	tissue	Homo sapiens	NA	NA	NA	NA	H3K4me3-human	DNA	2019-09-11	ENCODE	https://www.encodeproject.org/files/ENCFF519JBU/@@download/ENCFF519JBU.bed.gz
bed	narrowPeak	peaks	GRCh38	DNase-seq	CL:0000895	naive thymus-derived CD4-positive, alpha-beta T cell	primary cell	Homo sapiens	NA	NA	NA	NA	NA	DNA	2012-07-23	ENCODE	https://www.encodeproject.org/files/ENCFF191VQI/@@download/ENCFF191VQI.bed.gz
bed	narrowPeak	IDR thresholded peaks	GRCh38	TF ChIP-seq	EFO:0009747	WTC11	cell line	Homo sapiens	NA	CRISPR	insertion	NA	SMAD3-human	DNA	2022-08-15	ENCODE	https://www.encodeproject.org/files/ENCFF580MYL/@@download/ENCFF580MYL.bed.gz
bed	narrowPeak	peaks	hg19	FAIRE-seq	EFO:0005913	urothelium cell line	cell line	Homo sapiens	UT189	NA	NA	NA	NA	DNA	2011-03-21	ENCODE	https://www.encodeproject.org/files/ENCFF001UZJ/@@download/ENCFF001UZJ.bed.gz
bed	narrowPeak	IDR thresholded peaks	GRCh38	TF ChIP-seq	EFO:0003072	SK-N-SH	cell line	Homo sapiens	NA	NA	NA	NA	FOXM1-human	DNA	2012-09-10	ENCODE	https://www.encodeproject.org/files/ENCFF102GYM/@@download/ENCFF102GYM.bed.gz
bed	narrowPeak	IDR thresholded peaks	GRCh38	TF ChIP-seq	EFO:0002067	K562	cell line	Homo sapiens	NA	NA	NA	NA	ZNF274-human	DNA	2011-10-29	ENCODE	https://www.encodeproject.org/files/ENCFF742DPO/@@download/ENCFF742DPO.bed.gz
bed	narrowPeak	IDR thresholded peaks	GRCh38	TF ChIP-seq	EFO:0002717	SH-SY5Y	cell line	Homo sapiens	NA	NA	NA	NA	GATA3-human	DNA	2011-10-29	ENCODE	https://www.encodeproject.org/files/ENCFF321MGL/@@download/ENCFF321MGL.bed.gz
bed	narrowPeak	IDR thresholded peaks	ce11	TF ChIP-seq	UBERON:0000468	whole organism	whole organisms	Caenorhabditis elegans	NA	CRISPR	insertion	NA	dmd-9-celegans	DNA	2022-11-01	modERN	https://www.encodeproject.org/files/ENCFF594KPO/@@download/ENCFF594KPO.bed.gz
bed	narrowPeak	IDR thresholded peaks	GRCh38	TF ChIP-seq	EFO:0001187	HepG2	cell line	Homo sapiens	NA	CRISPR	insertion	NA	HOXA10-human	DNA	2022-09-30	ENCODE	https://www.encodeproject.org/files/ENCFF798IVN/@@download/ENCFF798IVN.bed.gz
bed	bed9+	methylation state at CpG	GRCh38	WGBS	UBERON:0008952	upper lobe of left lung	tissue	Homo sapiens	NA	NA	NA	NA	NA	DNA	2017-12-04	ENCODE	https://www.encodeproject.org/files/ENCFF821OMH/@@download/ENCFF821OMH.bed.gz
